"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessName","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"svchost","27","131","2203412099072","8728576","1503232","8560","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup -s UdkUserSvc",,"Microsoft Corporation","0.03125","10.0.22000.184 (WinBuild.160101.0800)","10.0.22000.184","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5808","8",,"False","02/04/2022 06:52:32",,"26440",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","8560","8560","1503232","1503232","111816","111816","1884160","1884160","9326592","9326592","2203417866240","99643392","True","Normal","1503232","1503232","svchost","4095","27",,"System.Diagnostics.ProcessThreadCollection","131","2203412099072","93876224","False",,,,"8728576","8728576",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00","00:00:00.0312500","00:00:00.0312500","0","","True",,
"svchost","27","495","2203507220480","35115008","9576448","22936","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService",,"Microsoft Corporation","2.515625","10.0.22000.184 (WinBuild.160101.0800)","10.0.22000.184","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8204","8",,"False","02/04/2022 06:52:30",,"29092",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","22936","22936","9576448","9576448","304352","304352","12025856","12025856","40554496","40554496","2203530149888","211927040","True","Normal","9576448","9576448","svchost","4095","27",,"System.Diagnostics.ProcessThreadCollection","495","2203507220480","188997632","False",,,,"35115008","35115008",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1875000","00:00:02.5156250","00:00:02.3281250","0","","True",,
"svchost","0","199","2203391430656","8552448","1683456","12312",,,,,,,,,,"Process",,,"8",,,,,"29380",".",,,,"12312","12312","1683456","1683456","71616","71616","1949696","1949696","8609792","8609792","2203395620864","77398016",,,"1683456","1683456","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","199","2203391430656","73207808","False",,,,"8552448","8552448",,,,,,"0","","True",,
"svchost","0","124","2203389534208","7118848","1662976","8816",,,,,,,,,,"Process",,,"8",,,,,"30164",".",,,,"8816","8816","1662976","1662976","63056","63056","2125824","2125824","8056832","8056832","2203395031040","76808192",,,"1662976","1662976","svchost",,"0",,"System.Diagnostics.ProcessThreadCollection","124","2203389534208","71311360","False",,,,"7118848","7118848",,,,,,"0","","True",,
"svchost","27","412","2203743350784","22151168","5480448","25600","C:\WINDOWS\System32\svchost.exe","C:\WINDOWS\System32\svchost.exe -k UnistackSvcGroup",,"Microsoft Corporation","0.78125","10.0.22000.184 (WinBuild.160101.0800)","10.0.22000.184","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7432","8",,"False","02/04/2022 06:53:07",,"32816",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","25600","25600","5480448","5480448","208048","208048","7061504","7061504","24596480","24596480","2203756097536","437874688","True","Normal","5480448","5480448","svchost","4095","27",,"System.Diagnostics.ProcessThreadCollection","412","2203743350784","425127936","False",,,,"22151168","22151168",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.3750000","00:00:00.7812500","00:00:00.4062500","0","","True",,
"SysInfoCap","0","785","4437557248","18423808","13197312","22064",,,,,,,,,,"Process",,,"8",,,,,"3436",".",,,,"22064","22064","13197312","13197312","197992","197992","14118912","14118912","25321472","25321472","4452237312","157270016",,,"13197312","13197312","SysInfoCap",,"0",,"System.Diagnostics.ProcessThreadCollection","785","4437557248","142589952","False",,,,"18423808","18423808",,,,,,"0","","True",,
"System","0","8572","16084992","11071488","77824","272",,,,,,,,,,"Process",,,"8",,,,,"4",".",,,,"272","272","77824","77824","0","0","282624","282624","105717760","105717760","119173120","119173120",,,"77824","77824","System",,"0",,"System.Diagnostics.ProcessThreadCollection","8572","16084992","16084992","False",,,,"11071488","11071488",,,,,,"0","","True",,
"SystemSettings","27","1174","2204033335296","2949120","49356800","58096","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","""C:\Windows\ImmersiveControlPanel\SystemSettings.exe"" -ServerName:microsoft.windows.immersivecontrolpanel",,"Microsoft Corporation","1.234375","10.0.22000.184 (WinBuild.160101.0800)","10.0.22000.184","Settings","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6616","8",,"False","02/04/2022 06:55:45",,"19720",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","58096","58096","49356800","49356800","2390296","2390296","55443456","55443456","119709696","119709696","2204078592000","760369152","True","Normal","49356800","49356800","SystemSettings","4095","27",,"System.Diagnostics.ProcessThreadCollection","1174","2204033335296","715112448","False",,,,"2949120","2949120",,"System.Diagnostics.ProcessModule (SystemSettings.exe)","00:00:00.4375000","00:00:01.2343750","00:00:00.7968750","67512","Settings","False",,
"TabTip","27","317","2203483729920","17260544","4014080","17120",,,,,"1.15625",,,,,"Process",,,"13",,"False","02/04/2022 06:52:36",,"19372",".",,,,"17120","17120","4014080","4014080","250736","250736","4042752","4042752","18391040","18391040","2203486359552","168136704",,,"4014080","4014080","TabTip",,"27",,"System.Diagnostics.ProcessThreadCollection","317","2203483729920","165507072","False",,,,"17260544","17260544",,,"00:00:00.7656250","00:00:01.1562500","00:00:00.3906250","0","","True",,
"taskhostw","27","320","2203594571776","21331968","9093120","41032","C:\WINDOWS\system32\taskhostw.exe","taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}",,"Microsoft Corporation","0.8125","10.0.22000.184 (WinBuild.160101.0800)","10.0.22000.184","Host Process for Windows Tasks","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8068","8",,"False","02/04/2022 06:52:30",,"32212",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","41032","41032","9093120","9093120","204608","204608","9437184","9437184","21434368","21434368","2203596570624","278347776","True","Normal","9093120","9093120","taskhostw","4095","27",,"System.Diagnostics.ProcessThreadCollection","320","2203594571776","276348928","False",,,,"21331968","21331968",,"System.Diagnostics.ProcessModule (taskhostw.exe)","00:00:00.5156250","00:00:00.8125000","00:00:00.2968750","0","","True",,
"TbtP2pShortcutService","0","122","2203399557120","5218304","1511424","7672",,,,,,,,,,"Process",,,"8",,,,,"6604",".",,,,"7672","7672","1511424","1511424","88672","88672","1552384","1552384","6283264","6283264","2203402702848","84480000",,,"1511424","1511424","TbtP2pShortcutService",,"0",,"System.Diagnostics.ProcessThreadCollection","122","2203399557120","81334272","False",,,,"5218304","5218304",,,,,,"0","","True",,
"TeamViewer_Service","0","526","2203504877568","19271680","22687744","29816",,,,,,,,,,"Process",,,"8",,,,,"6984",".",,,,"29816","29816","22687744","22687744","220104","220104","93945856","93945856","37441536","37441536","2203575496704","257273856",,,"22687744","22687744","TeamViewer_Service",,"0",,"System.Diagnostics.ProcessThreadCollection","526","2203504877568","186654720","False",,,,"19271680","19271680",,,,,,"0","","True",,
"TextInputHost","27","1658","2238667489280","108679168","85835776","77616","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe","""C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe"" -ServerName:InputApp.AppXjd5de1g66v206tj52m9d0dtpppx4cgpn.mca",,"Microsoft Corporation","6.421875","421.22500.1075.0","421.22500.1075.0","","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3912","13",,"False","02/04/2022 06:52:42",,"21220",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","77616","77616","85835776","85835776","1170824","1170824","109547520","109547520","198873088","198873088","2238696230912","1018269696","True","High","85835776","85835776","TextInputHost","4095","27",,"System.Diagnostics.ProcessThreadCollection","1658","2238667489280","989528064","False",,,,"108679168","108679168",,"System.Diagnostics.ProcessModule (TextInputHost.exe)","00:00:02.2656250","00:00:06.4218750","00:00:04.1562500","131896","Windows Input Experience","True",,
"ThunderboltService","0","336","4904931328","16191488","19755008","15608",,,,,,,,,,"Process",,,"8",,,,,"6592",".",,,,"15608","15608","19755008","19755008","279712","279712","20283392","20283392","19869696","19869696","4930359296","635392000",,,"19755008","19755008","ThunderboltService",,"0",,"System.Diagnostics.ProcessThreadCollection","336","4904931328","609964032","False",,,,"16191488","16191488",,,,,,"0","","True",,
"TouchpointAnalyticsClientService","0","2100","5217898496","29601792","76091392","71648",,,,,,,,,,"Process",,,"8",,,,,"3776",".",,,,"71648","71648","76091392","76091392","563784","563784","77774848","77774848","76697600","76697600","5222072320","927105024",,,"76091392","76091392","TouchpointAnalyticsClientService",,"0",,"System.Diagnostics.ProcessThreadCollection","2100","5217898496","922931200","False",,,,"29601792","29601792",,,,,,"0","","True",,
"UccApiRegistryService","0","686","4975329280","24666112","43220992","42248",,,,,,,,,,"Process",,,"8",,,,,"6532",".",,,,"42248","42248","43220992","43220992","458568","458568","44060672","44060672","44437504","44437504","5024796672","729829376",,,"43220992","43220992","UccApiRegistryService",,"0",,"System.Diagnostics.ProcessThreadCollection","686","4975329280","680361984","False",,,,"24666112","24666112",,,,,,"0","","True",,
"uhssvc","0","399","2203423014912","19161088","6266880","14776",,,,,,,,,,"Process",,,"8",,,,,"17632",".",,,,"14776","14776","6266880","6266880","141416","141416","6574080","6574080","22867968","22867968","2203429302272","111079424",,,"6266880","6266880","uhssvc",,"0",,"System.Diagnostics.ProcessThreadCollection","399","2203423014912","104792064","False",,,,"19161088","19161088",,,,,,"0","","True",,
"unsecapp","0","137","2203392065536","7491584","2998272","9512",,,,,,,,,,"Process",,,"8",,,,,"4884",".",,,,"9512","9512","2998272","2998272","71688","71688","3088384","3088384","8331264","8331264","2203397308416","79085568",,,"2998272","2998272","unsecapp",,"0",,"System.Diagnostics.ProcessThreadCollection","137","2203392065536","73842688","False",,,,"7491584","7491584",,,,,,"0","","True",,
"UserAwarenessHelper","27","430","5018206208","35975168","41295872","27128","C:\Program Files\Intel\Intel(R) User Awareness Service\UserAwarenessHelper.exe","""C:\Program Files\Intel\Intel(R) User Awareness Service\UserAwarenessHelper.exe""",,"Intel Corp","0.765625","2.0.2.626","2.0.2.626","Helper for Intel(R) User Awareness Service","Helper for Intel(R) User Awareness Service","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9184","8",,"False","02/04/2022 06:52:30",,"31756",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","27128","27128","41295872","41295872","494280","494280","42356736","42356736","46211072","46211072","5068546048","773578752","True","Normal","41295872","41295872","UserAwarenessHelper","4095","27",,"System.Diagnostics.ProcessThreadCollection","430","5018206208","723238912","False",,,,"35975168","35975168",,"System.Diagnostics.ProcessModule (UserAwarenessHelper.exe)","00:00:00.2812500","00:00:00.7656250","00:00:00.4843750","0","","True",,
"UserAwarenessService","0","1717","5652819968","78077952","123465728","64376",,,,,,,,,,"Process",,,"8",,,,,"6068",".",,,,"64376","64376","123465728","123465728","897352","897352","139472896","139472896","108924928","108924928","5711720448","1416753152",,,"123465728","123465728","UserAwarenessService",,"0",,"System.Diagnostics.ProcessThreadCollection","1717","5652819968","1357852672","False",,,,"78077952","78077952",,,,,,"0","","True",,
"vmcompute","0","197","2203394842624","11571200","6234112","11832",,,,,,,,,,"Process",,,"8",,,,,"5024",".",,,,"11832","11832","6234112","6234112","73448","73448","9277440","9277440","18710528","18710528","2203402412032","84189184",,,"6234112","6234112","vmcompute",,"0",,"System.Diagnostics.ProcessThreadCollection","197","2203394842624","76619776","False",,,,"11571200","11571200",,,,,,"0","","True",,
"vmmem","0","0","5664669696","0","626745344","4277936",,,,,,,,,,"Process",,,"8",,,,,"8772",".",,,,"4277936","4277936","626745344","626745344","582400","582400","626745344","626745344","8192","8192","5664669696","1369702400",,,"626745344","626745344","vmmem",,"0",,"System.Diagnostics.ProcessThreadCollection","0","5664669696","1369702400","False",,,,"0","0",,,,,,"0","","True",,
"vmms","0","668","2203494510592","31039488","47935488","26256",,,,,,,,,,"Process",,,"8",,,,,"3820",".",,,,"26256","26256","47935488","47935488","195056","195056","47988736","47988736","34021376","34021376","2203501326336","183103488",,,"47935488","47935488","vmms",,"0",,"System.Diagnostics.ProcessThreadCollection","668","2203494510592","176287744","False",,,,"31039488","31039488",,,,,,"0","","True",,
"vss-service-x64","0","141","4374573056","5750784","1347584","8928",,,,,,,,,,"Process",,,"8",,,,,"6572",".",,,,"8928","8928","1347584","1347584","88672","88672","1441792","1441792","7032832","7032832","4377718784","82751488",,,"1347584","1347584","vss-service-x64",,"0",,"System.Diagnostics.ProcessThreadCollection","141","4374573056","79605760","False",,,,"5750784","5750784",,,,,,"0","","True",,
"wfcrun32","27","397","163897344","20709376","6139904","31664","C:\Program Files\WindowsApps\D50536CD.CitrixReceiver_22.2.1.0_x86__hmf6bx7z76t54\VFS\ProgramFilesX86\Citrix\ICA Client\wfcrun32.exe","""C:\Program Files\WindowsApps\D50536CD.CitrixReceiver_22.2.1.0_x86__hmf6bx7z76t54\VFS\ProgramFilesX86\Citrix\ICA Client\wfcrun32.exe"" -Embedding",,"Citrix Systems, Inc.","0.359375","22.02.0.15","22.02.0","Citrix Connection Manager","Citrix Workspace","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9276","8",,"False","02/04/2022 06:52:52",,"16888",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","31664","31664","6139904","6139904","276928","276928","6451200","6451200","22818816","22818816","218959872","218959872","True","Normal","6139904","6139904","wfcrun32","4095","27",,"System.Diagnostics.ProcessThreadCollection","397","163897344","163897344","False",,,,"20709376","20709376",,"System.Diagnostics.ProcessModule (wfcrun32.exe)","00:00:00.3125000","00:00:00.3593750","00:00:00.0468750","0","","True",,
"Widgets","27","706","2220724781056","38146048","7790592","28408","C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_421.20070.95.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe","""C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_421.20070.95.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe"" -ServerName:Microsoft.Windows.DashboardServer",,"Microsoft Corporation","1.296875","421.20070.95.0","421.20070.95.0","","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10192","8",,"False","02/04/2022 06:54:36",,"24804",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","28408","28408","7790592","7790592","375088","375088","16453632","16453632","44781568","44781568","2220742098944","244006912","True","Normal","7790592","7790592","Widgets","4095","27",,"System.Diagnostics.ProcessThreadCollection","706","2220724781056","226689024","False",,,,"38146048","38146048",,"System.Diagnostics.ProcessModule (Widgets.exe)","00:00:00.9062500","00:00:01.2968750","00:00:00.3906250","0","","True",,
"wininit","0","208","2203391488000","6021120","1540096","11592",,,,,,,,,,"Process",,,"13",,,,,"548",".",,,,"11592","11592","1540096","1540096","79968","79968","2211840","2211840","7135232","7135232","2203403608064","85385216",,,"1540096","1540096","wininit",,"0",,"System.Diagnostics.ProcessThreadCollection","208","2203391488000","73265152","False",,,,"6021120","6021120",,,,,,"0","","True",,
"winlogon","27","257","2203456139264","25296896","2723840","13104",,,,,,,,,,"Process",,,"13",,,,,"8696",".",,,,"13104","13104","2723840","2723840","177640","177640","4947968","4947968","76640256","76640256","2203507007488","188784640",,,"2723840","2723840","winlogon",,"27",,"System.Diagnostics.ProcessThreadCollection","257","2203456139264","137916416","False",,,,"25296896","25296896",,,,,,"0","","True",,
